Month,Date,Time,Level,Component,PID,Content,EventTemplate,Regex
Jan,12,01:56:43,combo,ftpd,17126,connection from 82.121.80.235 (AFontenayssB-151-1-34-235.w82-121.abo.wanadoo.fr) at Thu Jan 12 01:56:43 2006, connection  from  <*>   ( <*> )   at  thu  jan  <*>  <*> <*> , connection from (.*?)  ( (.*?) )  at thu jan (.*?) (.*?) (.*?) 
Jan,12,01:56:43,combo,ftpd,17129,connection from 82.121.80.235 (AFontenayssB-151-1-34-235.w82-121.abo.wanadoo.fr) at Thu Jan 12 01:56:43 2006, connection  from  <*>   ( <*> )   at  thu  jan  <*>  <*> <*> , connection from (.*?)  ( (.*?) )  at thu jan (.*?) (.*?) (.*?) 
Jan,12,01:56:43,combo,ftpd,17130,connection from 82.121.80.235 (AFontenayssB-151-1-34-235.w82-121.abo.wanadoo.fr) at Thu Jan 12 01:56:43 2006, connection  from  <*>   ( <*> )   at  thu  jan  <*>  <*> <*> , connection from (.*?)  ( (.*?) )  at thu jan (.*?) (.*?) (.*?) 
Jan,12,01:56:43,combo,ftpd,17137,connection from 82.121.80.235 (AFontenayssB-151-1-34-235.w82-121.abo.wanadoo.fr) at Thu Jan 12 01:56:43 2006, connection  from  <*>   ( <*> )   at  thu  jan  <*>  <*> <*> , connection from (.*?)  ( (.*?) )  at thu jan (.*?) (.*?) (.*?) 
Jan,12,03:40:42,combo,sshd(pam_unix),17323,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.95.107.5  user=test, authentication  failure;  logname =   uid = <*> euid = <*> tty = NODEVssh  ruser =   rhost = <*>  user = test , authentication failure; logname =  uid = (.*?) euid = (.*?) tty = NODEVssh ruser =  rhost = (.*?) user = test 
Jan,12,03:40:45,combo,sshd(pam_unix),17330,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.95.107.5  user=test, authentication  failure;  logname =   uid = <*> euid = <*> tty = NODEVssh  ruser =   rhost = <*>  user = test , authentication failure; logname =  uid = (.*?) euid = (.*?) tty = NODEVssh ruser =  rhost = (.*?) user = test 
Jan,12,03:44:00,combo,sshd(pam_unix),17350,check pass; user unknown, check  pass;  user  unknown , check pass; user unknown 
Jan,12,09:48:50,combo,sshd(pam_unix),18601,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.145.53.114  user=root, authentication  failure;  logname =   uid = <*> euid = <*> tty = NODEVssh  ruser =   rhost = <*>  user = root , authentication failure; logname =  uid = (.*?) euid = (.*?) tty = NODEVssh ruser =  rhost = (.*?) user = root 
Jan,12,09:49:01,combo,sshd(pam_unix),18617,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.145.53.114  user=root, authentication  failure;  logname =   uid = <*> euid = <*> tty = NODEVssh  ruser =   rhost = <*>  user = root , authentication failure; logname =  uid = (.*?) euid = (.*?) tty = NODEVssh ruser =  rhost = (.*?) user = root 
Jan,12,13:14:44,combo,sshd(pam_unix),18930,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.72.254.36  user=root, authentication  failure;  logname =   uid = <*> euid = <*> tty = NODEVssh  ruser =   rhost = <*>  user = root , authentication failure; logname =  uid = (.*?) euid = (.*?) tty = NODEVssh ruser =  rhost = (.*?) user = root 
Jan,12,13:14:46,combo,sshd(pam_unix),18934,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.72.254.36  user=root, authentication  failure;  logname =   uid = <*> euid = <*> tty = NODEVssh  ruser =   rhost = <*>  user = root , authentication failure; logname =  uid = (.*?) euid = (.*?) tty = NODEVssh ruser =  rhost = (.*?) user = root 
Jan,12,22:37:31,combo,sshd(pam_unix),19724,check pass; user unknown, check  pass;  user  unknown , check pass; user unknown 
Jan,13,07:06:15,combo,ftpd,22036,connection from 208.49.139.147 () at Fri Jan 13 07:06:15 2006, connection  from  <*>   (  )   at  fri  jan  <*>  <*> <*> , connection from (.*?)  ( )  at fri jan (.*?) (.*?) (.*?) 
Jan,13,07:06:17,combo,ftpd,22054,connection from 208.49.139.147 () at Fri Jan 13 07:06:17 2006, connection  from  <*>   (  )   at  fri  jan  <*>  <*> <*> , connection from (.*?)  ( )  at fri jan (.*?) (.*?) (.*?) 
Jan,13,07:12:14,combo,ftpd,22071,connection from 208.49.139.147 () at Fri Jan 13 07:12:14 2006, connection  from  <*>   (  )   at  fri  jan  <*>  <*> <*> , connection from (.*?)  ( )  at fri jan (.*?) (.*?) (.*?) 
Jan,13,07:12:14,combo,ftpd,22073,connection from 208.49.139.147 () at Fri Jan 13 07:12:14 2006, connection  from  <*>   (  )   at  fri  jan  <*>  <*> <*> , connection from (.*?)  ( )  at fri jan (.*?) (.*?) (.*?) 
Jan,13,17:47:04,combo,sshd(pam_unix),22942,check pass; user unknown, check  pass;  user  unknown , check pass; user unknown 
Jan,13,17:47:24,combo,sshd(pam_unix),22953,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.72.254.36, authentication  failure;  logname =   uid = <*> euid = <*> tty = NODEVssh  ruser =   rhost = <*> , authentication failure; logname =  uid = (.*?) euid = (.*?) tty = NODEVssh ruser =  rhost = (.*?) 
Jan,13,17:47:42,combo,sshd(pam_unix),22963,check pass; user unknown, check  pass;  user  unknown , check pass; user unknown 
Jan,13,17:47:44,combo,sshd(pam_unix),22966,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.72.254.36, authentication  failure;  logname =   uid = <*> euid = <*> tty = NODEVssh  ruser =   rhost = <*> , authentication failure; logname =  uid = (.*?) euid = (.*?) tty = NODEVssh ruser =  rhost = (.*?) 
Jan,14,02:38:29,combo,sshd(pam_unix),23717,check pass; user unknown, check  pass;  user  unknown , check pass; user unknown 
Jan,14,02:38:33,combo,sshd(pam_unix),23729,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.157.209.133, authentication  failure;  logname =   uid = <*> euid = <*> tty = NODEVssh  ruser =   rhost = <*> , authentication failure; logname =  uid = (.*?) euid = (.*?) tty = NODEVssh ruser =  rhost = (.*?) 
Jan,14,02:38:35,combo,sshd(pam_unix),23733,check pass; user unknown, check  pass;  user  unknown , check pass; user unknown 
Jan,14,07:06:06,combo,sshd(pam_unix),24912,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=219.72.254.36  user=root, authentication  failure;  logname =   uid = <*> euid = <*> tty = NODEVssh  ruser =   rhost = <*>  user = root , authentication failure; logname =  uid = (.*?) euid = (.*?) tty = NODEVssh ruser =  rhost = (.*?) user = root 
Jan,15,05:10:03,combo,sshd(pam_unix),31715,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=connect.borran.com  user=adm, authentication  failure;  logname =   uid = <*> euid = <*> tty = NODEVssh  ruser =   rhost = <*>  user = adm , authentication failure; logname =  uid = (.*?) euid = (.*?) tty = NODEVssh ruser =  rhost = (.*?) user = adm 
Jan,15,16:52:59,combo,sshd(pam_unix),300,check pass; user unknown, check  pass;  user  unknown , check pass; user unknown 
Jan,16,04:52:27,combo,sshd(pam_unix),2120,check pass; user unknown, check  pass;  user  unknown , check pass; user unknown 
Jan,16,04:55:01,combo,sshd(pam_unix),2130,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=212-41-230-229.hebragasse.xdsl-line.inode.at, authentication  failure;  logname =   uid = <*> euid = <*> tty = NODEVssh  ruser =   rhost = <*> , authentication failure; logname =  uid = (.*?) euid = (.*?) tty = NODEVssh ruser =  rhost = (.*?) 
Jan,16,04:55:02,combo,sshd(pam_unix),2131,check pass; user unknown, check  pass;  user  unknown , check pass; user unknown 
Jan,16,04:55:02,combo,sshd(pam_unix),2139,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=212-41-230-229.hebragasse.xdsl-line.inode.at, authentication  failure;  logname =   uid = <*> euid = <*> tty = NODEVssh  ruser =   rhost = <*> , authentication failure; logname =  uid = (.*?) euid = (.*?) tty = NODEVssh ruser =  rhost = (.*?) 
Jan,16,04:55:03,combo,sshd(pam_unix),2140,check pass; user unknown, check  pass;  user  unknown , check pass; user unknown 
Jan,16,04:58:39,combo,sshd(pam_unix),2187,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=212-41-230-229.hebragasse.xdsl-line.inode.at, authentication  failure;  logname =   uid = <*> euid = <*> tty = NODEVssh  ruser =   rhost = <*> , authentication failure; logname =  uid = (.*?) euid = (.*?) tty = NODEVssh ruser =  rhost = (.*?) 
Jan,16,04:58:40,combo,sshd(pam_unix),2190,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=212-41-230-229.hebragasse.xdsl-line.inode.at, authentication  failure;  logname =   uid = <*> euid = <*> tty = NODEVssh  ruser =   rhost = <*> , authentication failure; logname =  uid = (.*?) euid = (.*?) tty = NODEVssh ruser =  rhost = (.*?) 
Jan,16,12:39:28,combo,sshd(pam_unix),2859,check pass; user unknown, check  pass;  user  unknown , check pass; user unknown 
Jan,16,12:39:29,combo,sshd(pam_unix),2873,check pass; user unknown, check  pass;  user  unknown , check pass; user unknown 
Jan,16,12:54:16,combo,sshd(pam_unix),2911,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.178.20.170  user=test, authentication  failure;  logname =   uid = <*> euid = <*> tty = NODEVssh  ruser =   rhost = <*>  user = test , authentication failure; logname =  uid = (.*?) euid = (.*?) tty = NODEVssh ruser =  rhost = (.*?) user = test 
Jan,17,10:46:50,combo,sshd(pam_unix),6370,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=pppzss.shenzhen.gd.cn  user=nobody, authentication  failure;  logname =   uid = <*> euid = <*> tty = NODEVssh  ruser =   rhost = <*>  user = nobody , authentication failure; logname =  uid = (.*?) euid = (.*?) tty = NODEVssh ruser =  rhost = (.*?) user = nobody 
Jan,17,10:46:50,combo,sshd(pam_unix),6374,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=pppzss.shenzhen.gd.cn  user=nobody, authentication  failure;  logname =   uid = <*> euid = <*> tty = NODEVssh  ruser =   rhost = <*>  user = nobody , authentication failure; logname =  uid = (.*?) euid = (.*?) tty = NODEVssh ruser =  rhost = (.*?) user = nobody 
Jan,17,20:41:06,combo,sshd(pam_unix),7193,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61.162.81.22, authentication  failure;  logname =   uid = <*> euid = <*> tty = NODEVssh  ruser =   rhost = <*> , authentication failure; logname =  uid = (.*?) euid = (.*?) tty = NODEVssh ruser =  rhost = (.*?) 
Jan,17,20:41:16,combo,sshd(pam_unix),7197,check pass; user unknown, check  pass;  user  unknown , check pass; user unknown 
Jan,18,00:03:43,combo,sshd(pam_unix),7512,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.208.122.221, authentication  failure;  logname =   uid = <*> euid = <*> tty = NODEVssh  ruser =   rhost = <*> , authentication failure; logname =  uid = (.*?) euid = (.*?) tty = NODEVssh ruser =  rhost = (.*?) 
Jan,18,04:28:18,combo,sshd(pam_unix),8660,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=wsip-24-120-168-221.lv.lv.cox.net  user=test, authentication  failure;  logname =   uid = <*> euid = <*> tty = NODEVssh  ruser =   rhost = <*>  user = test , authentication failure; logname =  uid = (.*?) euid = (.*?) tty = NODEVssh ruser =  rhost = (.*?) user = test 
Jan,18,04:34:14,combo,sshd(pam_unix),8692,check pass; user unknown, check  pass;  user  unknown , check pass; user unknown 
Jan,18,15:35:47,combo,sshd(pam_unix),9629,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=24.75.10.188  user=root, authentication  failure;  logname =   uid = <*> euid = <*> tty = NODEVssh  ruser =   rhost = <*>  user = root , authentication failure; logname =  uid = (.*?) euid = (.*?) tty = NODEVssh ruser =  rhost = (.*?) user = root 
Jan,19,05:15:04,combo,ftpd,12413,connection from 83.214.87.61 () at Thu Jan 19 05:15:04 2006, connection  from  <*>   ( <*> )   at  thu  jan  <*>  <*> <*> , connection from (.*?)  ( (.*?) )  at thu jan (.*?) (.*?) (.*?) 
Jan,19,05:15:04,combo,ftpd,12408,connection from 83.214.87.61 () at Thu Jan 19 05:15:04 2006, connection  from  <*>   ( <*> )   at  thu  jan  <*>  <*> <*> , connection from (.*?)  ( (.*?) )  at thu jan (.*?) (.*?) (.*?) 
Jan,19,09:31:05,combo,sshd(pam_unix),12782,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.100.127.12  user=root, authentication  failure;  logname =   uid = <*> euid = <*> tty = NODEVssh  ruser =   rhost = <*>  user = root , authentication failure; logname =  uid = (.*?) euid = (.*?) tty = NODEVssh ruser =  rhost = (.*?) user = root 
Jan,19,13:29:56,combo,ftpd,13104,connection from 200.113.123.186 (113-123-186.ded.tie.cl) at Thu Jan 19 13:29:56 2006, connection  from  <*>   ( <*> )   at  thu  jan  <*>  <*> <*> , connection from (.*?)  ( (.*?) )  at thu jan (.*?) (.*?) (.*?) 
Jan,19,13:29:56,combo,ftpd,13118,connection from 200.113.123.186 (113-123-186.ded.tie.cl) at Thu Jan 19 13:29:56 2006, connection  from  <*>   ( <*> )   at  thu  jan  <*>  <*> <*> , connection from (.*?)  ( (.*?) )  at thu jan (.*?) (.*?) (.*?) 
Jan,19,13:30:04,combo,ftpd,13122,connection from 200.113.123.186 (113-123-186.ded.tie.cl) at Thu Jan 19 13:30:04 2006, connection  from  <*>   ( <*> )   at  thu  jan  <*>  <*> <*> , connection from (.*?)  ( (.*?) )  at thu jan (.*?) (.*?) (.*?) 
Jan,19,19:50:08,combo,sshd(pam_unix),13643,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=dsl-kk-151.195.95.61.touchtelindia.net  user=root, authentication  failure;  logname =   uid = <*> euid = <*> tty = NODEVssh  ruser =   rhost = <*>  user = root , authentication failure; logname =  uid = (.*?) euid = (.*?) tty = NODEVssh ruser =  rhost = (.*?) user = root 
Jan,19,19:50:13,combo,sshd(pam_unix),13654,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=dsl-kk-151.195.95.61.touchtelindia.net  user=root, authentication  failure;  logname =   uid = <*> euid = <*> tty = NODEVssh  ruser =   rhost = <*>  user = root , authentication failure; logname =  uid = (.*?) euid = (.*?) tty = NODEVssh ruser =  rhost = (.*?) user = root 
Jan,19,19:50:13,combo,sshd(pam_unix),13656,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=dsl-kk-151.195.95.61.touchtelindia.net  user=root, authentication  failure;  logname =   uid = <*> euid = <*> tty = NODEVssh  ruser =   rhost = <*>  user = root , authentication failure; logname =  uid = (.*?) euid = (.*?) tty = NODEVssh ruser =  rhost = (.*?) user = root 
Jan,20,01:35:37,combo,sshd(pam_unix),14129,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=dsl-kk-151.195.95.61.touchtelindia.net  user=root, authentication  failure;  logname =   uid = <*> euid = <*> tty = NODEVssh  ruser =   rhost = <*>  user = root , authentication failure; logname =  uid = (.*?) euid = (.*?) tty = NODEVssh ruser =  rhost = (.*?) user = root 
Jan,20,01:55:14,combo,sshd(pam_unix),14170,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.219.231.2  user=root, authentication  failure;  logname =   uid = <*> euid = <*> tty = NODEVssh  ruser =   rhost = <*>  user = root , authentication failure; logname =  uid = (.*?) euid = (.*?) tty = NODEVssh ruser =  rhost = (.*?) user = root 
Jan,20,06:36:38,combo,sshd(pam_unix),15343,check pass; user unknown, check  pass;  user  unknown , check pass; user unknown 
Jan,21,23:58:17,combo,sshd(pam_unix),20418,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.200.44.248  user=root, authentication  failure;  logname =   uid = <*> euid = <*> tty = NODEVssh  ruser =   rhost = <*>  user = root , authentication failure; logname =  uid = (.*?) euid = (.*?) tty = NODEVssh ruser =  rhost = (.*?) user = root 
Jan,22,05:23:19,combo,sshd(pam_unix),24892,check pass; user unknown, check  pass;  user  unknown , check pass; user unknown 
Jan,22,05:23:20,combo,sshd(pam_unix),24896,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=server3.sugolan.hu, authentication  failure;  logname =   uid = <*> euid = <*> tty = NODEVssh  ruser =   rhost = <*> , authentication failure; logname =  uid = (.*?) euid = (.*?) tty = NODEVssh ruser =  rhost = (.*?) 
Jan,22,06:08:26,combo,sshd(pam_unix),24968,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=server3.sugolan.hu, authentication  failure;  logname =   uid = <*> euid = <*> tty = NODEVssh  ruser =   rhost = <*> , authentication failure; logname =  uid = (.*?) euid = (.*?) tty = NODEVssh ruser =  rhost = (.*?) 
Jan,23,05:28:15,combo,sshd(pam_unix),28526,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ztc2-f.nas.tiscali.de  user=root, authentication  failure;  logname =   uid = <*> euid = <*> tty = NODEVssh  ruser =   rhost = <*>  user = root , authentication failure; logname =  uid = (.*?) euid = (.*?) tty = NODEVssh ruser =  rhost = (.*?) user = root 
Jan,23,05:28:15,combo,sshd(pam_unix),28527,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ztc2-f.nas.tiscali.de  user=root, authentication  failure;  logname =   uid = <*> euid = <*> tty = NODEVssh  ruser =   rhost = <*>  user = root , authentication failure; logname =  uid = (.*?) euid = (.*?) tty = NODEVssh ruser =  rhost = (.*?) user = root 
Jan,23,05:56:55,combo,sshd(pam_unix),28586,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.168.94.4  user=root, authentication  failure;  logname =   uid = <*> euid = <*> tty = NODEVssh  ruser =   rhost = <*>  user = root , authentication failure; logname =  uid = (.*?) euid = (.*?) tty = NODEVssh ruser =  rhost = (.*?) user = root 
Jan,23,06:10:35,combo,sshd(pam_unix),28631,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ztc2-f.nas.tiscali.de  user=root, authentication  failure;  logname =   uid = <*> euid = <*> tty = NODEVssh  ruser =   rhost = <*>  user = root , authentication failure; logname =  uid = (.*?) euid = (.*?) tty = NODEVssh ruser =  rhost = (.*?) user = root 
Jan,23,06:10:35,combo,sshd(pam_unix),28633,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ztc2-f.nas.tiscali.de  user=root, authentication  failure;  logname =   uid = <*> euid = <*> tty = NODEVssh  ruser =   rhost = <*>  user = root , authentication failure; logname =  uid = (.*?) euid = (.*?) tty = NODEVssh ruser =  rhost = (.*?) user = root 
