Time,Component,Pid,Content,EventTemplate,Regex
201812-8:37:28:245,HiH_HiSyncControl,30002312,"initDataPrivacy the dataPrivacy switch is open, start push health data!", initDataPrivacy  the  dataPrivacy  switch  is  open   start  push  health  data , initDataPrivacy the dataPrivacy switch is open  start push health data 
201812-8:56:29:700,Step_LSC,30002312,onExtend:1514854589000 1 0 4, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
201812-8:56:35:517,Step_StandReportReceiver,30002312,REPORT : 3831 2735 130555 240, report  :  <*>  <*>  <*>  <*> , report : (.*?) (.*?) (.*?) (.*?) 
201812-8:59:21:180,HiH_HiAppUtil,30002312,getBinderPackageName packageName = com.huawei.health, getBinderPackageName  packageName   =   <*> , getBinderPackageName packageName  =  (.*?) 
201812-8:59:21:217,HiH_DataStatManager,30002312,"new date =20180102, type=40024,57600.0,old=57600.0", new  date   = <*>   type = <*> <*> old = <*> , new date  = (.*?)  type = (.*?) (.*?) old = (.*?) 
201812-9:2:58:248,Step_LSC,30002312,onExtend:1514854978000 0 0 3, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
201812-9:4:3:760,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=150072, calculatecalorieswithcache  totalcalories = <*> , calculatecalorieswithcache totalcalories = (.*?) 
201812-9:7:31:73,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=152256, calculatecalorieswithcache  totalcalories = <*> , calculatecalorieswithcache totalcalories = (.*?) 
201812-9:9:44:95,Step_LSC,30002312,onExtend:1514855383000 0 0 5, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
201812-9:22:6:423,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON, onreceive  action:  <*>screen_off , onreceive action: (.*?)screen_off 
201812-11:2:9:251,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK, processhandlebroadcastaction  action:<*>time_tick , processhandlebroadcastaction action:(.*?)time_tick 
201812-11:17:25:364,Step_LSC,30002312,onExtend:1514856477000 0 0 5, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
201812-11:17:25:367,Step_LSC,30002312,onExtend:1514861217000 0 0 5, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
201812-11:17:25:368,Step_LSC,30002312,onExtend:1514861937000 0 0 5, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
201812-11:17:25:553,Step_LSC,30002312,onStandStepChanged 19134, onstandstepchanged  <*> , onstandstepchanged (.*?) 
201812-11:22:21:813,HiH_HiAppUtil,30002312,getBinderPackageName packageName = com.huawei.health, getBinderPackageName  packageName   =   <*> , getBinderPackageName packageName  =  (.*?) 
201812-11:22:21:827,HiH_HiAppUtil,30002312,getBinderPackageName packageName = com.huawei.health, getBinderPackageName  packageName   =   <*> , getBinderPackageName packageName  =  (.*?) 
201812-11:24:20:168,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=300, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
201812-11:24:23:147,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514863380000##4699##237219##32208##27809##177506872, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
201812-11:24:27:854,Step_LSC,30002312,onExtend:1514863469000 1 0 4, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
201812-11:24:56:373,Step_LSC,30002312,onExtend:1514863496000 35 0 4, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
201812-11:58:55:989,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514865420000##5162##237546##32208##27809##179579714, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
201812-12:5:28:338,HiH_HiAppUtil,30002312,getBinderPackageName packageName = com.huawei.health, getBinderPackageName  packageName   =   <*> , getBinderPackageName packageName  =  (.*?) 
201812-12:6:49:815,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=390, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
201812-12:15:57:287,HiH_HiAppUtil,30002312,getBinderPackageName packageName = com.huawei.health, getBinderPackageName  packageName   =   <*> , getBinderPackageName packageName  =  (.*?) 
201812-12:15:57:417,HiH_DataStatManager,30002312,"new date =20180102, type=40006,4860.0,old=4680.0", new  date   = <*>   type = <*> <*> old = <*> , new date  = (.*?)  type = (.*?) (.*?) old = (.*?) 
201812-12:15:57:441,HiH_HiSyncControl,30002312,ifCanSync not! no cloud version, ifCanSync  not  no  cloud  version , ifCanSync not no cloud version 
201812-12:15:57:468,HiH_DataStatManager,30002312,"new date =20180102, type=40002,5990.0,old=6303.0", new  date   = <*>   type = <*> <*> old = <*> , new date  = (.*?)  type = (.*?) (.*?) old = (.*?) 
201812-12:51:35:284,Step_LSC,30002312,onExtend:1514868717000 98 0 4, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
201812-12:51:35:441,HiH_DataStatManager,30002312,"new date =20180102, type=40042,120.0,old=120.0", new  date   = <*>   type = <*> <*> old = <*> , new date  = (.*?)  type = (.*?) (.*?) old = (.*?) 
201812-12:51:35:453,HiH_HiHealthBinder,30002312,insertHiHealthData() checkAppType  0 appID = 1, insertHiHealthData (  )   checkAppType <*> appID   = <*> , insertHiHealthData ( )  checkAppType (.*?) appID  = (.*?) 
201812-12:57:20:400,HiH_DataStatManager,30002312,"new date =20180102, type=40005,390.0,old=390.0", new  date   = <*>   type = <*> <*> old = <*> , new date  = (.*?)  type = (.*?) (.*?) old = (.*?) 
201812-12:57:20:400,HiH_HiHealthDataInsertStore,30002312,"saveStatData() type =40004,time = 1514822400000,statClient = 2,who is 1", savestatdata (  )   type   = <*> time   =   <*> statclient   = <*> who  is <*> , savestatdata ( )  type  = (.*?) time  =  (.*?) statclient  = (.*?) who is (.*?) 
201812-12:57:20:441,HiH_DataStatManager,30002312,"new date =20180102, type=40032,60.68999999999999,old=60.68999999999999", new  date   = <*>   type = <*> <*> old = <*> , new date  = (.*?)  type = (.*?) (.*?) old = (.*?) 
201812-12:57:20:445,HiH_DataStatManager,30002312,"new date =20180102, type=40013,728.0,old=728.0", new  date   = <*>   type = <*> <*> old = <*> , new date  = (.*?)  type = (.*?) (.*?) old = (.*?) 
201812-12:57:20:553,Step_StandReportReceiver,30002312,REPORT : 7273 5192 241374 420, report  :  <*>  <*>  <*>  <*> , report : (.*?) (.*?) (.*?) (.*?) 
201812-13:0:22:44,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=420, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
201812-13:57:44:991,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514872560000##7428##238214##32208##28849##186708716, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
201812-13:57:45:990,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514872560000##7430##238220##32208##28849##186709715, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
201812-13:57:50:490,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514872560000##7437##238241##32208##28849##186713719, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
201812-13:57:53:700,Step_LSC,30002312,onExtend:1514872674000 1 0 4, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
201812-13:57:54:29,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=420, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
201812-13:58:14:5,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=245914, calculatecalorieswithcache  totalcalories = <*> , calculatecalorieswithcache totalcalories = (.*?) 
201812-13:58:26:492,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON, onreceive  action:  <*>screen_off , onreceive action: (.*?)screen_off 
201812-13:59:4:500,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514872680000##7505##242478##32208##28849##186787724, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
201812-14:1:36:432,HiH_DataStatManager,30002312,"new date =20180102, type=40006,6420.0,old=6060.0", new  date   = <*>   type = <*> <*> old = <*> , new date  = (.*?)  type = (.*?) (.*?) old = (.*?) 
201812-14:1:36:516,HiH_HiSyncUtil,30002312,"checkFirstSyncByType no such data in db ,type is 1 deviceCode is 0", checkFirstSyncByType  no  such  data  in  db   type  is <*> deviceCode  is <*> , checkFirstSyncByType no such data in db  type is (.*?) deviceCode is (.*?) 
201812-14:8:21:122,HiH_DataStatManager,30002312,"new date =20180102, type=40002,8386.0,old=7709.0", new  date   = <*>   type = <*> <*> old = <*> , new date  = (.*?)  type = (.*?) (.*?) old = (.*?) 
201812-14:8:21:215,HiH_HiSyncControl,30002312,"startSync hiSyncOption = HiSyncOption{syncAction=2, syncMethod=2, syncScope=0, syncDataType=20000, syncModel=2, pushAction=0},app = 1 who = 1", startSync  hiSyncOption   =   HiSyncOptionsyncAction = <*> syncMethod = <*> syncScope = <*> syncDataType = <*> syncModel = <*> pushAction = <*> app   = <*> who   = <*> , startSync hiSyncOption  =  HiSyncOptionsyncAction = (.*?) syncMethod = (.*?) syncScope = (.*?) syncDataType = (.*?) syncModel = (.*?) pushAction = (.*?) app  = (.*?) who  = (.*?) 
201812-14:12:25:62,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=278197, calculatecalorieswithcache  totalcalories = <*> , calculatecalorieswithcache totalcalories = (.*?) 
201812-14:13:16:61,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=480, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
201812-14:14:55:606,Step_LSC,30002312,onStandStepChanged 23340, onstandstepchanged  <*> , onstandstepchanged (.*?) 
201812-14:14:56:115,Step_LSC,30002312,onExtend:1514873695000 1 0 4, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
201812-14:16:0:458,HiH_DataStatManager,30002312,"new date =20180102, type=40011,7728.0,old=7516.0", new  date   = <*>   type = <*> <*> old = <*> , new date  = (.*?)  type = (.*?) (.*?) old = (.*?) 
201812-14:16:15:348,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=287320, calculatecalorieswithcache  totalcalories = <*> , calculatecalorieswithcache totalcalories = (.*?) 
201812-14:18:28:3,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=480, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
201812-14:18:56:687,Step_LSC,30002312,onStandStepChanged 23797, onstandstepchanged  <*> , onstandstepchanged (.*?) 
201812-14:19:42:783,HiH_HiSyncControl,30002312,"startSync hiSyncOption = HiSyncOption{syncAction=2, syncMethod=2, syncScope=0, syncDataType=20000, syncModel=2, pushAction=0},app = 1 who = 1", startSync  hiSyncOption   =   HiSyncOptionsyncAction = <*> syncMethod = <*> syncScope = <*> syncDataType = <*> syncModel = <*> pushAction = <*> app   = <*> who   = <*> , startSync hiSyncOption  =  HiSyncOptionsyncAction = (.*?) syncMethod = (.*?) syncScope = (.*?) syncDataType = (.*?) syncModel = (.*?) pushAction = (.*?) app  = (.*?) who  = (.*?) 
201812-14:19:51:539,Step_LSC,30002312,onStandStepChanged 23893, onstandstepchanged  <*> , onstandstepchanged (.*?) 
201812-14:20:0:989,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=480, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
201812-14:20:2:164,Step_LSC,30002312,onExtend:1514874001000 1 0 4, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
201812-14:20:27:367,Step_LSC,30002312,onExtend:1514874027000 37 0 4, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
201812-14:20:27:418,HiH_DataStatManager,30002312,"new date =20180102, type=40012,85.0,old=85.0", new  date   = <*>   type = <*> <*> old = <*> , new date  = (.*?)  type = (.*?) (.*?) old = (.*?) 
201812-14:20:31:202,Step_LSC,30002312,onStandStepChanged 23962, onstandstepchanged  <*> , onstandstepchanged (.*?) 
201812-14:20:49:868,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF, onreceive  action:  <*>screen_off , onreceive action: (.*?)screen_off 
201812-14:24:16:50,Step_LSC,30002312,onExtend:1514874255000 1 0 4, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
201812-14:35:37:527,HiH_HiAppUtil,30002312,getBinderPackageName packageName = com.huawei.health, getBinderPackageName  packageName   =   <*> , getBinderPackageName packageName  =  (.*?) 
201812-14:35:37:578,HiH_HiSyncControl,30002312,"startInsertSportSync start auto sync,app is 1", startInsertSportSync  start  auto  sync app  is <*> , startInsertSportSync start auto sync app is (.*?) 
201812-14:35:37:580,HiH_HiSyncControl,30002312,"startInsertSportSync first 500 steps sync,do all sync", startInsertSportSync  first <*> steps  sync do  all  sync , startInsertSportSync first (.*?) steps sync do all sync 
201812-14:49:38:503,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON, onreceive  action:  <*>screen_off , onreceive action: (.*?)screen_off 
201812-14:55:31:912,Step_LSC,30002312,onStandStepChanged 24690, onstandstepchanged  <*> , onstandstepchanged (.*?) 
201812-14:56:23:529,HiH_DataStatManager,30002312,"new date =20180102, type=40022,3641.399999999999,old=3641.399999999999", new  date   = <*>   type = <*> <*> old = <*> , new date  = (.*?)  type = (.*?) (.*?) old = (.*?) 
201812-14:58:43:503,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514876220000##10181##260367##32208##29189##190366730, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
201812-14:59:11:703,Step_LSC,30002312,onStandStepChanged 24902, onstandstepchanged  <*> , onstandstepchanged (.*?) 
201812-14:59:17:213,Step_LSC,30002312,onExtend:1514876356000 1 0 4, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
201812-14:59:35:213,Step_LSC,30002312,onExtend:1514876374000 1 0 4, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
201812-14:59:41:206,Step_LSC,30002312,onStandStepChanged 24955, onstandstepchanged  <*> , onstandstepchanged (.*?) 
201812-14:59:43:504,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514876280000##10300##265016##32208##29189##190427229, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
201812-15:0:12:904,Step_LSC,30002312,onExtend:1514876414000 0 0 0, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
201812-15:27:9:614,HiH_DataStatManager,30002312,"new date =20180102, type=40021,212936.21999999994,old=203939.81999999992", new  date   = <*>   type = <*> <*> old = <*> , new date  = (.*?)  type = (.*?) (.*?) old = (.*?) 
201812-15:30:42:293,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514878140000##11121##267740##32208##29189##192245644, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
201812-15:30:48:591,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=510, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
201812-15:30:57:757,Step_LSC,30002312,onExtend:1514878257000 1 0 4, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
201812-15:33:9:397,HiH_HiHealthBinder,30002312,"getAppContext() isAppValid health or wear, packageName = com.huawei.health", getAppContext (  )   isAppValid  health  or  wear   packageName   =   <*> , getAppContext ( )  isAppValid health or wear  packageName  =  (.*?) 
201812-15:37:29:361,Step_FlushableStepDataCache,30002312,"upLoadOneMinuteDataToEngine time=25247973,0,21,0,20002", uploadoneminutedatatoengine  time = <*> <*> <*> <*> <*> , uploadoneminutedatatoengine time = (.*?) (.*?) (.*?) (.*?) (.*?) 
201812-15:37:29:376,HiH_HiHealthDataInsertStore,30002312,"saveHealthDetailData() saveOneDetailData fail hiHealthData = 1514822400000,type = 40005", savehealthdetaildata (  )   saveonedetaildata  fail  hihealthdata   =   <*> type   = <*> , savehealthdetaildata ( )  saveonedetaildata fail hihealthdata  =  (.*?) type  = (.*?) 
201812-15:37:29:432,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=376934, calculatecalorieswithcache  totalcalories = <*> , calculatecalorieswithcache totalcalories = (.*?) 
201812-15:37:33:735,Step_LSC,30002312,onExtend:1514878654000 2 0 4, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
201812-15:37:43:221,Step_LSC,30002312,onStandStepChanged 26263, onstandstepchanged  <*> , onstandstepchanged (.*?) 
201812-15:37:55:963,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON, processhandlebroadcastaction  action:<*>time_tick , processhandlebroadcastaction action:(.*?)time_tick 
201812-15:52:23:425,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514879460000##11812##274622##32208##29341##193586650, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
201812-15:52:29:434,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=382501, calculatecalorieswithcache  totalcalories = <*> , calculatecalorieswithcache totalcalories = (.*?) 
201812-15:52:48:128,Step_LSC,30002312,onExtend:1514879568000 1 0 4, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
201812-15:56:21:375,Step_LSC,30002312,onExtend:1514879769000 0 0 0, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
201812-15:57:45:151,Step_LSC,30002312,onStandStepChanged 26676, onstandstepchanged  <*> , onstandstepchanged (.*?) 
201812-15:58:26:514,Step_LSC,30002312,onStandStepChanged 26676, onstandstepchanged  <*> , onstandstepchanged (.*?) 
201812-16:1:34:474,Step_LSC,30002312,onStandStepChanged 26713, onstandstepchanged  <*> , onstandstepchanged (.*?) 
201812-16:43:26:524,HiH_DataStatManager,30002312,"new date =20180102, type=40002,12241.0,old=11984.0", new  date   = <*>   type = <*> <*> old = <*> , new date  = (.*?)  type = (.*?) (.*?) old = (.*?) 
201812-16:43:26:637,HiH_HiSyncControl,30002312,"initUserPrivacy the userPrivacy switch is open, start push user data!", initUserPrivacy  the  userPrivacy  switch  is  open   start  push  user  data , initUserPrivacy the userPrivacy switch is open  start push user data 
201812-16:43:29:227,Step_StandReportReceiver,30002312,REPORT : 12279 8767 392199 630, report  :  <*>  <*>  <*>  <*> , report : (.*?) (.*?) (.*?) (.*?) 
201812-16:52:32:267,Step_LSC,30002312,onExtend:1514882838000 0 0 5, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
201812-17:7:1:895,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=396715, calculatecalorieswithcache  totalcalories = <*> , calculatecalorieswithcache totalcalories = (.*?) 
